Index,Start,Time,Type,Data,
463,569.41845 ms,8.7 ¦Ìs,RX data,56,
464,569.429325 ms,8.7 ¦Ìs,RX data,2A,
465,569.44015 ms,8.7 ¦Ìs,RX data,33,
466,569.451 ms,8.7 ¦Ìs,RX data,37,
467,569.46185 ms,8.7 ¦Ìs,RX data,0D,
468,569.4727 ms,8.7 ¦Ìs,RX data,0A,
469,569.48355 ms,8.7 ¦Ìs,RX data,24,
470,569.4944 ms,8.7 ¦Ìs,RX data,47,
471,569.505225 ms,8.7 ¦Ìs,RX data,4E,
472,569.516075 ms,8.7 ¦Ìs,RX data,56,
