Index,Start,Time,Type,Data,
435,258.7578 ms,8.7 ¦Ìs,TX data,53,
436,258.76865 ms,8.7 ¦Ìs,TX data,53,
437,258.7795 ms,8.7 ¦Ìs,TX data,2A,
438,258.790325 ms,8.7 ¦Ìs,TX data,35,
439,258.8012 ms,8.7 ¦Ìs,TX data,41,
440,258.81205 ms,8.7 ¦Ìs,TX data,0D,
441,258.822875 ms,8.7 ¦Ìs,TX data,0A,
442,258.833725 ms,8.7 ¦Ìs,TX data,24,
443,258.844575 ms,8.7 ¦Ìs,TX data,47,
444,258.855425 ms,8.7 ¦Ìs,TX data,4E,
445,258.866275 ms,8.7 ¦Ìs,TX data,52,
446,258.877125 ms,8.7 ¦Ìs,TX data,4D,
447,258.887975 ms,8.7 ¦Ìs,TX data,43,
448,258.898825 ms,8.7 ¦Ìs,TX data,2C,
449,258.909675 ms,8.7 ¦Ìs,TX data,2C,
450,258.9205 ms,8.7 ¦Ìs,TX data,56,
451,258.93135 ms,8.7 ¦Ìs,TX data,2C,
452,258.9422 ms,8.7 ¦Ìs,TX data,2C,
453,258.95305 ms,8.7 ¦Ìs,TX data,2C,
454,258.9639 ms,8.7 ¦Ìs,TX data,2C,
455,258.97475 ms,8.7 ¦Ìs,TX data,2C,
456,258.9856 ms,8.7 ¦Ìs,TX data,2C,
457,258.99645 ms,8.7 ¦Ìs,TX data,2C,
458,259.0073 ms,8.7 ¦Ìs,TX data,2C,
459,259.018125 ms,8.7 ¦Ìs,TX data,2C,
460,259.029 ms,8.7 ¦Ìs,TX data,2C,
461,259.03985 ms,8.7 ¦Ìs,TX data,4E,
462,259.050675 ms,8.7 ¦Ìs,TX data,2C,
463,259.061525 ms,8.7 ¦Ìs,TX data,56,
464,259.072375 ms,8.7 ¦Ìs,TX data,2A,
465,259.083225 ms,8.7 ¦Ìs,TX data,33,
466,259.094075 ms,8.7 ¦Ìs,TX data,37,
467,259.104925 ms,8.7 ¦Ìs,TX data,0D,
468,259.11575 ms,8.7 ¦Ìs,TX data,0A,
469,259.126625 ms,8.7 ¦Ìs,TX data,24,
470,259.137475 ms,8.7 ¦Ìs,TX data,47,
471,259.1483 ms,8.7 ¦Ìs,TX data,4E,
472,259.15915 ms,8.7 ¦Ìs,TX data,56,
